TEAM NAMES,Series Number,Filename,Name,Description,Gender,Attributes,UUID,Hash
TEAM TAPE,234,genz-monique,genz monique,A sassy lady with her own vibe.,Female,hair: pinkish-brown; eyes: black; teeth: none; clothing: ankara; accessories: none; expression: despiteful; strength: none; weakness: none,b5328f13-b918-4e76-8d4c-8b4aec5eb5fe,cc46da108406265496a46a18f8af43e476d9b92a16f2e5455b30e6918b351278
TEAM TAPE,235,femi-boltz,femi boltz,A driver hustling his way through life.,Male,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,03e8d36d-5bdc-4da4-8f64-c1738eb9d1db,7aea2ea6a80ded45e6fbb4cc94a6de5f32cb1355d3303e6418086b8db398d33b
TEAM TAPE,236,agba-tech,agba tech,A tech bro that loves to party but has bad communication skill.,Male,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,403f28a0-6aa7-4f80-997f-b0982c169baa,c12c89ddf6bef2f9e2a53a5ce21f14b6d5381b5833654cfdc06dd18c03269901
TEAM TAPE,237,brian-richkid,brian richkid,A trust fund baby that does not know how to manage money.,Male,hair: black; eyes: blue; teeth: none ; clothing: ankara; accessories: none; expression: proud ; strength: smart; weakness: none,9d945d79-dd2d-4755-b9c7-bff837be8557,fd6708eb2c9e2b2685eae3741fef488930efd4ab7e8731e0795a53eab2587a15
TEAM TAPE,238,nandi-zulu,nandi zulu,A fierce African Queen.,Female,hair: pumpkin; eyes: brown; teeth: none; clothing: animal skin; accessories: none; expression: energetic; strength: smart; weakness: none,09702bc0-d10c-48d3-a1e9-2aaa4e9f3f39,7ecd22bc4ef7deed3c093cccad2a4fea6c5bc1e7698e8c96c00d9febfd016b45
TEAM TAPE,239,ade-demon,ade demon,A Lekki playboy that makes money from crypto.,Male,hair: none; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,0be2d50b-3e57-4e39-a199-b211d2be860c,897912fdd0f484423ce7986b08c4fa4dad10376c5a4e22f3f006d7d6549642df
TEAM TAPE,240,karim-rapper,karim rapper,A young and proud Lagos rapper.,Male,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,169b58f8-b84a-4ab3-a4b6-d1c5b36aa1d3,b43d8298ebcd4a91cd51ca7039154caa488ef09519c624234b8c3a4fbe6326e0
TEAM AXLE,241,bobo-alinco,bobo alinco,Alinco always in the mood for play.,Male,hair: orange; eyes: black; teeth: rabbit front teeth; clothing: white polo and blue pinafore; accessories: none; expression: unamused; strength: good listener; weakness: mostly unserious and plays roughly a lot,17e90692-26ec-4ac5-8613-d87d00278d37,daaf05bf506b0a18389c2e22479c187fafd15b59a1a4788034e1edf9d674942a
TEAM AXLE,242,chi-lastborn,chi lastborn,"Baby of the house, the lastborn of an average Nigerian family.",Female,hair: black; eyes: blue bold eyes; teeth: none; clothing: animal print gown; accessories: none; expression: teary; strength: truthful; weakness: cannot keep a secret,187b9001-81a7-421b-aeea-ba64f930f6c3,5d682fb9a47723187e8829c8b97ff5a14f17184cd42ec27222e3cbf4bd3a7e52
TEAM AXLE,243,uju-robo-robo,uju robo robo,An aso-oke business woman at Balogun market.,Female,hair: black; eyes: black and grey; teeth: missing two front tooth; clothing: grey and mixed color patterned ankara; accessories: ankara beret; expression: astonished; strength: business acumen; weakness: hot tempered,8b98de66-9a2b-4229-b0d9-297b2906f548,ce18f51e5ea6137041a65a3bf5508f03ba5f97e405c0c07ae61551ad6d735a14
TEAM AXLE,244,yetunde-anifowose,yetunde anifowose,Old money lady who was in UK before UK was UK.,Female,hair: brown; eyes: brown; teeth: none; clothing: blue ankara; accessories: tobacco pipe; expression: serious; strength: wealthy; weakness: condescending,5646daa8-2619-46a5-ac93-9a49f862729a,841f8675fc648df07eeb17782ac8895afd74fa422168f8b6c446dcf56bdb32ac
TEAM AXLE,245,dumebi-jjc,dumebi jjc,Innocent 100 level girl wey never spoil.,Female,hair: orange hair in two side buns; eyes: black; teeth: none; clothing: ankara blouse; accessories: none; expression: innocent; strength: curiousity; weakness: gullible,ed0148f9-491b-44e5-9b3b-07d3e8a48efe,a815590c210c534e444b5c36b2de8f3b087b81433486383207600b96f4af3522
TEAM AXLE,246,ukwu-nengi,ukwu nengi,Well endowed woman who will always make heads turn.,Female,"hair: dark brown; eyes: black and grey; teeth: none; clothing: orange, blue, yellow and black ankara; accessories: none; expression: straight faced; strength: smart; weakness: cunny",32a9fc99-8b86-407d-9d66-2c9aaa8200e8,5b0ac2baadddbc3b099deba9f0fafece57a05663ac00637fab9a9c165604ab4d
TEAM AXLE,247,nonso-malay,nonso malay,Nonso Malay is an enterprising man who made his fortune after he travelled abroad.,Male,hair: orange; eyes: squint; teeth: none and moustache; clothing: agbada; accessories: none; expression: mischevious smile; strength: action person; weakness: doesn't trust anyone,573f741e-7dfd-4145-a532-2cbf0194c5bd,035d1b2b5c26bf9445e91bb8f825ba5ebe29d5fb7afcaffe9171d986e950b0c2
TEAM AXLE,248,saro-texaco,saro texaco,An oil tycoon who dominates.,Male,hair: none; eyes: black; teeth: white; clothing: agbada; accessories: cap; expression: smiling; strength: negotiations; weakness: stingy,ba8a51d0-24d6-43fe-bf56-12eb50f6fc4a,ce652d961f05f4cf3c4bec898487cdbe1cb24a8a295575f8ae3ccec816c7b152
TEAM AXLE,249,akpos-agbero,akpos agbero,A Warri boy always in the mood for violence.,Male,hair: none; eyes: black; teeth: rabbit front teeth; clothing: brown polo and blue pinafore; accessories: cap; expression: angry; strength: physically fit; weakness: short-tempered,70875603-9e90-467f-9d44-af15f71b70e9,27da3dc2e7188391a5b374101ebee1dc8c857b06057d09a93c6b644837241ef7
TEAM AXLE,250,kasali-danfo,kasali danfo,A danfo driver popular for his positive outlook of life.,Male,hair: none; eyes: black; teeth: missing two front teeth; clothing: green polo and blue pinafore; accessories: chewing stick and bandana; expression: hopeful; strength: optimistic; weakness: over promises a lot,afaa2a41-1bc0-47bf-acef-d9638d6c5369,0f2ef4475e64349560963529b8e32ddf99e595c432a0c9934276800146b779b1
TEAM AXLE,251,osaz-benz,osaz benz,Osaz benz is an Edo born car dealer who buys only Mercedes Benz cars for his clients.,Male,hair: red; eyes: black; teeth: gold tooth; clothing: white polo and blue pinafore; accessories: none; expression: unamused; strength: technology savy; weakness:reckless,a11e8485-d8dd-4970-b0d3-cde7ab9f53e3,d0f8d90430eee523c1528910bf6ae7f6c41811021b2345ad86740e9f817947f6
TEAM AXLE,252,kareem-kasanova,kareem kasanova,Abuja big boy who knows he can get any lady he wants.,Male,hair: none; eyes: black; teeth: none; clothing: agbada; accessories: bubble gum and cap; expression: charming; strength: chivalry; weakness: unfaithful,9b765dd9-5d2f-4050-9583-4200e4b2d5d4,3a990032a236e3a30761bfc736cfa8567efa8447a62abb4b9da493237ee28999
TEAM AXLE,253,mayor-of-uyo,mayor of uyo,Essien is a top Lagos businessman who hails from Uyo.,Male,hair:none; eyes:cyan and left side eyed; teeth:none; clothing:chieftancy; accessories:candy bar; expression:; strength:; weakness:loves women a lot,6ae4ca87-8d71-48e5-8098-fc5241a0ba36,a4720e6919e7e5e35c9ba14ce918ab05ddbae2821761102dc8f60d7f2543bbc8
TEAM AXLE,254,chinedu-china,chinedu china,An Nnewi blooded spareparts importer and exporter with goods from china.,Male,hair:none; eyes:cyan; teeth:none; clothing:tied wrapper; accessories:none; expression:smirking; strength:business acumen; weakness:brags a lot,76a09cf1-b5fd-4bc0-bf61-0c0b9024b264,301243ba1959530675e5d0e6ff60913628ae4af68f13c172dc5939571c74c311
TEAM AXLE,255,papa-ekene,papa ekene,The oldest man of the Akwauzu clan.,Male,hair:none; eyes:black; teeth:missing two teeth; clothing:ankara native top; accessories:chewing stick; expression:lighthearted; strength:always advising; weakness:talks too much,8b8d34d0-3d41-4170-aa3f-755beae83b00,7fa5fc37ecbbf9acc0e6b91e2b59c21559d5c1444cb6d89441c9f4f2517dc6c5
TEAM AXLE,256,ogbeni-rauf,ogbeni rauf,Minister of enjoyment for Freedom state.,Male,hair:none; eyes:squint; teeth:gold tooth; clothing:agbada; accessories:cap; expression:grinning; strength:persuasive speaker; weakness:manipulative,048f1180-33be-4a58-881e-22e7f0f96455,f738596e5719d09828c9978dda9abdf15df4924e5ed836ab5e020eeea996209b
TEAM AXLE,257,koffi-banku,koffi banku,E be Charlie wey no dey use en stomach play.,Male,hair:orange afro hairstyle; eyes:azure and bold; teeth:missing two front teeth; clothing:wearing ankara print with white inner; accessories:none; expression:anticipating; strength:cooks well; weakness:always hungry for food,9699105f-607a-4c0b-81c0-373c6d35f4fe,d2682daf94eafa7668b9da13b06efa96f2d69ec7ed7ab569bc25299ad6eb4085
TEAM AXLE,258,alhaji-bello,alhaji bello,Rich Hausa business mongul controlling half of cow production in Nigeria.,Male,hair:none; eyes:squinting; teeth:missing a front tooth; clothing:ankara agbada; accessories:cap; expression:smiling; strength:wealthy; weakness:dishonest,1f0839dd-b4c9-4adb-9328-a2b4ceff999b,667790334b053d2de87a8c4df466182cdf88c508a3765b34672e37b7553c753a
TEAM AXLE,259,toju-mafejopami,toju mafejopami,Toju is a street hustler wey no like stress.,Male,hair:none; eyes:closed; teeth:white with one gold tooth; clothing:yellow shirt with a blue jean pinafore; accessories:cap; expression:sleeping; strength:street smart; weakness:nonchalance,3c733806-3fd3-4c49-afd1-97f6a0802485,e29b5e4704beee507097bbd286716d0328078f285fb423adbffdf960cd2da714
TEAM AXLE,260,femi-maserati,femi maserati,"Rich kid who resides in Lekki, known by everybody because he drives a Maserati.",Male,hair:none; eyes:black and side-eyed; teeth:white; clothing:green polo and blue pinafore; accessories:bandana; expression:confident; strength:relatable and easily makes friends; weakness:shouts a lot,dc5bb7ae-6280-4038-a0cc-6f7ba98bc5cf,2c2d4120883371c0d0d1fdc44d35a006715a44749d2d913e40bb4c2675dc6c24
TEAM POWERDRILL,261,paul-the-comedian,paul the comedian,Paul trying hard to make everyone laugh so hard and fall off the chair,Male,hair:black; eyes: glasses; teeth: none; clothing: black and yellow v neck; expression: cool; strength: trustworthiness; weakness: slow,f8112915-64ca-41e5-9ca4-5b60c47d7a01,b8b19e6554cf1be5d9174a532edc2828a635eb46f1aff1a3e2fcb2af3d6101ea
TEAM POWERDRILL,262,amina-lagos-housewife,amina lagos housewife,Amina is always showing the rich housewife vibes,Female,hair:red; eyes: blue; teeth: none; clothing: blue and yellow ankara; expression: straight face; strength: fashionista; weakness: exorbitant,5612f542-d85e-4a2c-8661-20553dfd07bf,332fd5f3938a20144ed9b6d9c4519a441faedf94827474e8b28ec90aa286eee1
TEAM POWERDRILL,263,kiekie-the-asoebibella,kiekie the asoebibella,Kiekie is classfied as the life of the party,Female,hair:purple; eyes: grey; teeth: none; clothing: blue and yellow ankara; expression: smile; strength: helpful ,097014d5-0ef3-46f5-9a9b-5c01f70114b3,6c996b3f681b1bc7289fbb6c7e72c59727e988cbbe25f578df528145dfbbdad2
TEAM POWERDRILL,264,kunle-the-hunter,kunle the hunter,Kunle goes for the best and hits all his targets at bull's eye,Male,hair:black; eyes: blue; teeth: none; clothing: one handed yellow ankara; expression: smile; strength: fast; weakness: cannot speak english,b0310fc2-4bed-48e5-abfc-566c964786d7,677619818b87c86facde3d8894bf18a3c9eafbe0f6d11552bd70995880400072
TEAM POWERDRILL,265,amara-the-hairstylist,amara the hairstylist,Amara is truly your one stop shop for all your hair & beauty needs.,Female,hair:purple; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: multitasker; weakness: unfriendly,412345b9-7e04-4102-af7c-5458721ac64d,65c2bfa7cd1de9eac4ceead433d42ac9efc0dab64d99695f9bf0cb8fe32ae1bc
TEAM POWERDRILL,266,mary-nail-technician,mary nail technician,Mary makes magic with her press-on nails,Female,hair:red; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: hustler; weakness: uncoordinated,17ea9c3b-c90f-4023-84d6-d563c098b030,306e39fa4efd2ed9d2048ec6ab38b81ebcf0dce3dcbe339e6a4bbcfb690f118c
TEAM POWERDRILL,267,odogwu-oil-contractor,odogwu oil contractor,"From Malaysia to Kaduna, Odogwu's oil is known.",Male,hair:black; eyes: black with glasses; teeth: none; clothing: brown and gold guniea; expression: none; strength: hustler; weakness: taking criticism ,b503bbfb-f972-4d4a-9352-e9dfe6671d36,596cfd3912ba9597ac86a9a466e9e42345cca7325776a0bc3e85f8d8b7893809
TEAM POWERDRILL,268,simisola-the-kenteprincess,simisola the kenteprincess,Simisola rocks kente even in swim outfits,Female,hair:brown; eyes: blue; teeth: none; clothing: multicolour yellow kente; expression: smiling; strength: patience; weakness: self-criticism,45843017-b421-4413-8e35-7a6ef073f2b9,63c99f222618a5d8628a0f54c616736749c98f1bea89afb96958e9a616a7f11f
TEAM POWERDRILL,269,mariam-beauty-queen,mariam beauty queen,Beauty is a fairy tale where Mariam appears.,Female,hair:orange; eyes: grey; teeth: none; clothing: multicolour yellow kente; expression: straight face; strength: disciplined; weakness: inability to delegate,b7d96d97-84c2-485f-b60e-e4e86c4d3b34,54cb1803b60ee648c4fba6041805d7e193b8e473d02b7daad8009466e033998d
TEAM POWERDRILL,270,obinna-the-musician,obinna the musician,Obinna might never be an a-list artist,Male,hair:black; eyes: black with glasses; teeth: none; clothing: red v-neck ankara; expression: none; strength: delegation; weakness: lack of experience,afdb0299-327c-46b2-9262-faf90f0fcd12,7969a36bb5fb8c794dce649102a5df3f4a68a4da2b983daa1fa9db0f3e212981
TEAM POWERDRILL,271,sandra-the-shybaby,sandra the shybaby,Sandra is too shy at parties,Female,hair:orange; eyes: blue; teeth: none; clothing: yellow off shoulder; expression: none; strength: friendly; weakness: shyness,bfed40a8-74f7-4ada-ae18-975130247efa,8ca0f2467167786690fc9dfbafd7dacddb291df7e3cd864794d2941a79d2644e
TEAM POWERDRILL,272,chiamaka-the-dancer,chiamaka the dancer,Chiamaka dances so well and earned the Guinness world record.,Female,hair:black; eyes: grey; teeth: none; clothing: yellow off shoulder; expression: none; strength: creativity; weakness: lack of confidence,43c49497-8d7b-42ef-bb29-769f6c3b0ada,d9dcb96017dd312bdb95645f0fbab8fc2f0b888cd492eb3963e2e4886699614b
TEAM POWERDRILL,273,mensah-fashion-icon,mensah fashion icon,Mensah outfits are always giving us Christopher Hemsworth vibes.,Male,hair:black; eyes: black with glasses; teeth: none; clothing: gold with kente; expression: none; strength: public speaking; weakness: lack of experience,87ada09b-38ac-475c-8d46-18680c2dc795,2a2da3ccfeccb381eec223cadbc7ccccc1430d6348ee43b4ba86dfad315e87be
TEAM POWERDRILL,274,lucy-the-fumigator,lucy the fumigator,Lucy is nicknamed the pest hilter,Female,hair:red; eyes: blue; teeth: none; clothing: multicolour ankara; expression: none; strength: determination; weakness: self-criticism,c7269d44-aab3-41e7-a54f-18a14f575a6b,f49ae682d03f7be992a2e1fee6bbd033cc2dd7ab89bf3071031dde5df4feeab6
TEAM POWERDRILL,275,nneka-wedding-planner,nneka wedding planner,Nneka plans the best weddings with great details.,Female,hair:brown braids; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: hard worker; weakness:analytical skills,31ac6b7a-e378-4dc3-999d-b9e8d8473f99,616ca6c7d13c1ff9d3cd5872cd9b3f58d3e20bfb3b71004e5e0cb66ae304408e
TEAM POWERDRILL,276,shakira-the-gangster,shakira the gangster,Shakira is the most feared criminal.,Female,hair:brown braids; eyes: grey; teeth: none; clothing: gold and brown; expression: none; strength: intentional; weakness: rash in decisin making,dbdc1351-aa07-46e2-935f-2db071b1b23d,19bb31adb542830e0559be8902e9f46080346278e0c085807e9ba69773216f69
TEAM POWERDRILL,277,lola-afropopping-princess,lola afropopping princess,Lola licks lollipops like an afropop queen,Female,hair:brown afro; eyes: closed; teeth: none; clothing: black ankara; expression: none; strength: great communicator; weakness:writing,2f5cadae-e423-4478-8220-37b3ac144169,7c752ef0a0251be90cc3549c4dc967b36f6eaab3a52d5d50c7c95e3cd240dbcb
TEAM POWERDRILL,278,sharon-walking-dead,sharon walking dead,When tired Sharon walks like the dead,Female,hair:dark brown; eyes: closed; teeth: open teeth; clothing: blue ankara; expression: loud; strength: people skills; weakness:empathy,1fc37341-7dd1-480c-a01b-a63bee0a2230,e3e6a67000a73290cbc9f3e8a129956ae6b35162eaf84b3f0aaf27abe0a44c47
TEAM POWERDRILL,279,olivia-great-teacher,olivia great teacher,Students enjoys Olivia's classes,Female,hair:dark brown; eyes: closed; teeth: none; clothing: multicolour ankara; expression: none; strength: empathy; weakness: computer literacy ,cfc4419e-bd46-40f6-9654-632ac1138ff1,ce0e463fe718d502a44d52423180b4f849deb88f582bdc0c76004899b53ab04d
TEAM POWERDRILL,280,nicole-sleep-warrior,nicole sleep warrior,"Nicole holds the sleep award in our community, she wouldn't wake up at the sound of a detonated nuclear bomb.",Female,hair:black; eyes: closed; teeth: none; clothing: multicolour ankara with red base; expression: none; strength: leadership; weakness: initiative ,710ae821-4603-4124-bd60-a33b515b3b8d,11f6d5fd73b191c0130c2b6af599f4649ff79a5c45422278d4a70bdde4f12721
TEAM HYDRAULICS,281,busola-the-shakara,busola the shakara,She is a fashion icon that loves luxurious items.,Female,hair: brown eyes: shades teeth: closed clothing: yellow and blue ankara accessories: shades expression: passive strength: confident weakness: over-spending,ec4a855a-5ceb-4f1b-bbd7-a995aa45e875,247654ef95def0c87842b5f9c644f3a4aadd7e4f4b5b06cfdf9885873edf7316
TEAM HYDRAULICS,282,bella-the-artist,bella the artist,A lady that host a fashion week show,Female,hair: blond eyes: shades teeth: closed clothing: black and yellow ankara accessories: shades expression: straight-face strength: creativity weakness: perfectionist,48772412-dacb-4984-9e82-8d24fe101265,ce4ed146a3698995761a24d1d17a30c3514e90366b05bc56715a349fb75029f6
TEAM HYDRAULICS,283,queen-the-extrovert,queen the extrovert,A woman who enjoys being high all the time,Female,hair: brown eyes: shades teeth: closed clothing: multi-colored ankara accessories: shades; smoking pipe expression: sassy strength: self-assured weakness: conceited,1712532a-20d9-4ccb-8582-bffd76c9fb67,354cb880bbea2c98ea3c328cd5ac9deee85d6d1916e41763792556ca20a9cc35
TEAM HYDRAULICS,284,mary-toxic-lady,mary toxic lady,A lady who's toxic around people,Female,hair: two buns eyes: shades teeth: white clothing: animal prints accessories: shades expression: angry strength: bully weakness: insecurity,bc31af8d-c45d-4797-adfc-596fb22e4e3a,72a370a68f5d852edd1d72cdebc595a0b50ec7b3932b3749235bff57c187643f
TEAM HYDRAULICS,285,elizabeth-the-richkid,elizabeth the richkid,A university undergraduate from a rich background,Male,hair: blond eyes: shades teeth: closed clothing: blacktop accessories: shades expression: straight-face strength: wealth weakness: lack of real friends,21fad782-1b6f-4c2d-b157-9fdb9355c876,cad71a899107b79b61a709cc5fce61af5e9d6bc8468f1b9b54453bedd7b20063
TEAM HYDRAULICS,286,larry-the-westerner,larry the westerner,A Yoruba Man who smokes his pipe in peace,Male,hair: covered eyes: white teeth: closed clothing: purple and yellow agbada accessories: cap; smoking pipe expression: passive strength: likes to be in control weakness: lazy,d4984fa6-dabf-409f-839f-76742ec71500,51a5c365613391eb7f85acf5c1126a348a52ab3681a301b3dbbb9a0961bee7e2
TEAM HYDRAULICS,287,danjuma-the-shocked,danjuma the shocked,A pensioneer who got told his bank is on distress,Male,hair: covered eyes: white teeth: white clothing: wrapper across one shoulder accessories: cap expression: shocked strength: hard-worker weakness: shyness,0187ca7f-f3b1-42ae-9e17-c46d58617608,010beede6d058f6f889c5dc0e698781705b6b2144da0f18949bbea90c72438b1
TEAM HYDRAULICS,288,yomi-the-fashionista,yomi the fashionista,Winner of the Lagos GT Bank fashion week.,Male,hair: covered eyes: white teeth: white clothing: wrapper across one shoulder accessories: cap expression: shocked strength: hard-worker weakness: lack of wealth,16d256ba-dc4e-4559-ae41-59779f351ad3,803a48a26b263c5327d3b4cac1a3b09d2e885681eea2d0fc22771e63c9f10b0d
TEAM HYDRAULICS,289,ibu-the-importer,ibu the importer,A rich igbo trader who imports goods in onitsha market,Male,hair: covered eyes: light blue teeth: white and a gold tooth clothing: isi-agu accessories: cap expression: straight-face strength: wealth weakness: irrational,d3edc876-3f2f-4699-a376-0787bb06c5d5,20b18c176917b5498d83039fc4e65b187e7e01cef77a01f89dc344bb4b086ee4
TEAM HYDRAULICS,290,massa-the-ghanian,massa the ghanian,A rich Ghanian trader.,Male,hair: covered eyes: closed teeth: white clothing: akan accessories: cap expression: happy strength: wealth weakness: irrational,9a9a5fbd-7a3c-469c-95f2-50303c2e9fc8,789e05efd72814a6ba9e9a7a7a5af13f1be66d13cb345aaa9bfdbc6366f1a7ea
TEAM HYDRAULICS,291,james-the-musician,james the musician,A yoruba juju artist,Male,hair: brown eyes: closed teeth: white clothing: akan accessories: none expression: happy strength: good voice weakness: womanizer,0d4ad447-3836-47cd-8387-066b200cda01,d487e10b3c9aed91bef42e36ad7caba1cad735133154bdc9d2fe1959b9234545
TEAM HYDRAULICS,292,gbenga-titled-man,gbenga titled man,A yoruba chief who is also a car dealer,Male,hair: covered eyes: light blue teeth: white with a gold tooth clothing: akan accessories: none expression: emotional strength: friendly weakness: deceitful,dc6c1a39-ec78-44ca-8296-68c6de7b5de4,351cddbe39d7241c63668c2e657648f0d5cea3c089939e3b117e0b5214bdcc26
TEAM HYDRAULICS,293,abaga-the-rapper,abaga the rapper,A flashy millionaire and a music rapper,Male,hair: covered eyes: closed teeth: white clothing: dongri and yellow t-shirt accessories: cap expression: happy strength: wealth weakness: recklessness,c428411c-5a06-4b74-bd17-e53b76f9fc6c,6c2fb5cd482ed8c1b3ec4a028364dd0c6de0943fc53a10670a18690eca499aa2
TEAM HYDRAULICS,294,izuchukwu-the-fisherman,izuchukwu the fisherman,A fisherman who knows how to paddle well,Male,hair: covered eyes: closed teeth: white with a gap tooth clothing: green shirt accessories: cap expression: dozzy strength: great body-build weakness: drunkard,15e1caf2-06b3-45d8-9b35-f95965b64e34,2abbca4858169d5d307a7df334db9a251083948b68c53e80b2d74a8384a6f47b
TEAM HYDRAULICS,295,mark-the-philanthropist,mark the philanthropist,A London based philantropist.,Male,hair: brown eyes: white teeth: closed clothing: white and blue shirt accessories: none expression: irritated strength: philanthropist weakness: anger issues,b48cbd98-96c2-4ec4-9d17-2c798be5b90f,39af359a2e102143c31aacd98240e26a779b4cccd8749f3bf2c6b6dbbfc11f01
TEAM HYDRAULICS,296,desmond-the-politician,desmond the politician,A young politician who just became a minister,Male,hair: covered eyes: grey teeth: closed clothing: yellow and purple agbada accessories: ila expression: smirk strength: team player weakness: deceitful,c52d4fbb-622b-4e2b-85a9-1a1d0f3d97d6,3e4ef58d1c3678c8d2f23e8701a8d1e6aa3d2685906de100c0d6ca382b4e432d
TEAM HYDRAULICS,297,okoro-the-bachelor,okoro the bachelor,A local palm wine tapper with hopes and dreams,Male,hair: covered eyes: grey teeth: white and a gold tooth clothing: wrapper across one shoulder accessories: cap expression: pretense strength: motivated weakness: poor,e441439d-49a3-41eb-bf9d-3c7f98c268bf,51dc7cd4bf5ab0ef199e78a6c82f539f66150df1cfbaaba58b3738767dcbd841
TEAM HYDRAULICS,298,saro-the-clothemaker,saro the clothemaker,The yoruba man that stole the king's wife.,Male,hair: covered eyes: grey teeth: white clothing: red and yellow agbada accessories: cap expression: straight face strength: good-looking weakness: womanizer,7e10af4e-1252-4f96-83a8-78411e152bae,a5cabfadba11d87b0235b222e7e445d77427a0709c1998a07f3cacd6c4d47301
TEAM HYDRAULICS,299,kalu-the-ichie,kalu the ichie,A man of wealth with afluence spreading all over the east,Male,hair: covered eyes: sky-blue teeth: white clothing: orange plain and pattern shirt accessories: cap expression: happy strength: wealth weakness: pride,482ab247-73a4-4ff8-9172-732f3d0729b8,42047a2801b4723083cb34fbf95e2943179bb3b10a1521c17dcaefa1e274af50
TEAM HYDRAULICS,300,tamuno-the-prince,tamuno the prince,An Ijaw prince who is also the heir to the throne,Male,hair: covered eyes: sky-blue teeth: closed clothing: akan  accessories: cap expression: straight-face strength: caring weakness: easily deceived,108447d1-f2d5-4816-8ebb-599286c3fabf,7d80159a9927d2394d278207f93ad5389b3c365e217827ebf7f3c9d460d890da
TEAM SCALE,301,wendy-the -banker,wendy the  banker,"Wendy loves working in the bank, as she gets to meet different people.",Female,hair: dark red   eyes: blue  teeth:none  clothing: blue and yellow ankara   accessories: none  expression: shocked  strength: none   weakness: none ,587645e2-5ace-11ed-9b6a-0242ac120002,16162bc1afcae2e84fb0968f14b773ddbd7373d01b4d8b5424263aa0cb66761d
TEAM SCALE,302,uduak-the -dark horse,uduak the dark horse,Uduak looks innocent and has the whole apartment bugged,Female,hair: brown   eyes: blue   teeth:none   clothing: multi-colored ankara  accessories: none  expression: witty  strength: none   weakness: none ,58764862-5ace-11ed-9b6a-0242ac120002,70d3a5785edfea017a12a4e37a937298fbe83e85a0615bbbb9cdfd5a7eb3b921
TEAM SCALE,303,timeyin-the -eccentic,timeyin the eccentic,Timeyin is as eccentric as they come with no care for others opinions,Female,hair: brown   eyes: blue   teeth:none   clothing: multi-colored ankara  accessories: smoking pipe  expression: high  strength: none   weakness: none ,58764a2e-5ace-11ed-9b6a-0242ac120002,5245e3be76a71b5f3f498b3d2a9eb1d2ae9821856a68675785ba89355f423b7b
TEAM SCALE,304,omawunmi-the -businesswoman,omawunmi the businesswoman,Omawunmi is a no-nonsense woman with a shop in idumota,Female,hair: pink   eyes: blue   teeth: white teeth   clothing: yellow ankara  accessories: none  expression: angry  strength: none   weakness: none ,58764b78-5ace-11ed-9b6a-0242ac120002,829d28884d9c35c2eedfb2de0bf38c6f73ac30f628266f7fcc92aed8ac072c41
TEAM SCALE,305,halima-the-housewife,halima the housewife,Halima loves to bake and cook for her children,Female,hair: brown  eyes: blue   teeth: none   clothing: ankara designed with yellow; red and green  accessories: none  expression: tired   strength: none   weakness: none ,58764d8a-5ace-11ed-9b6a-0242ac120002,5e6eb84bb447beb35ee3316f109144ab40351e7ca3120635af9859d06618bee9
TEAM SCALE,306,muna-the -block sister,muna the block sister,Muna loves to tell everyone in the block about her younger escapades,Female,hair: black  eyes: blue   teeth: none  clothing: wolf-skin ankara  accessories: headgear  expression: shocked  strength: none   weakness: none ,58764ea2-5ace-11ed-9b6a-0242ac120002,8139b68e99400c0bce5995f465226e9b7a2aa4ce8dd0f38d8aea471e1c22cfea
TEAM SCALE,307,stella-the -gossip,stella the gossip,Nobody gossips on the block like stella when smoking.,Female,hair: red  eyes: covered eyes  teeth: none  clothing: black ankara with bright design   accessories: none  expression: calm  strength: none   weakness: none ,58764fd8-5ace-11ed-9b6a-0242ac120002,e405f2111fde4cbc2a86b5ce84b0d782367fa6b2f0ad2c4293a994b532e79458
TEAM SCALE,308,agbani-the-wannabe,agbani the wannabe,Agbani loves to shop antique decorations for her mansion in idi-iroko,Female,hair: purple hair  eyes: covered eyes   teeth: none   clothing: blue one-armed dress   accessories: none  expression: happy  strength: none   weakness: none ,5876542e-5ace-11ed-9b6a-0242ac120002,e6caabfabf81f5e06cfe84129c72f758cfec41762883bba421b3d36840519666
TEAM SCALE,309,asante-the -warrior,asante the warrior,Asante came from a long line of warriors in Ghana,Female,hair: pink braids  eyes: covered eyes   teeth: none  clothing: one-armed brightly colored dress  accessories: none  expression: calm   strength: none   weakness: none ,58765578-5ace-11ed-9b6a-0242ac120002,56821103fcb5158f1986c5f1f214e720fb3f91a04a6a827f9917349fad533dce
TEAM SCALE,310,hilda-the -insomaniac,hilda the insomaniac,Hilda prefers to sleep during the day.,Female,hair: pink   eyes: covered eyes   teeth: none   clothing: multi colored ankara   accessories: none  expression:calm   strength: none   weakness: none ,5876569a-5ace-11ed-9b6a-0242ac120002,5aa806729756aeba4e259a618148027befe5c153322fb44e35e4292979d09b1b
